"time","capacitor.v1","capacitor.v2","capacitor.i","inductor.i"
0,8.8625395,-0.7624325000000005,1.1374605,1.899893
0.0001,8.95314351810411,-0.7808043159356615,1.041922085553207,1.822726401488868
0.0002,9.034909366691378,-0.7984054917961725,0.9453579175913376,1.74376340938751
0.0003,9.107760105001445,-0.8152193281948616,0.8478595410293561,1.663078869224218
0.0004,9.171626687063151,-0.8312291325112349,0.7495203260816279,1.580749458592863
0.0005,9.226442380868384,-0.8464182157375628,0.6504410250829942,1.496859240820557
0.0006,9.272151304900447,-0.8607714607203807,0.5507212023864394,1.41149266310682
0.0007,9.308709557350952,-0.8742753466929523,0.4504580620365228,1.324733408729475
0.0008,9.336081997399077,-0.8869168563264511,0.3497496138872336,1.236666470213685
0.0009,9.354241030843793,-0.898683065519035,0.2486958259256369,1.147378891444672
0.001,9.363169042073755,-0.9095625462946442,0.1473961208777794,1.056958667172424
0.0011,9.362856367497054,-0.9195441394041591,0.04595132204519992,0.965495461449359
0.0012,9.35330331271992,-0.928618027907794,-0.05553845383740708,0.8730795740703869
0.0013,9.334519580203377,-0.9367754162539612,-0.156973323363566,0.7798020928903953
0.0014,9.306523640780132,-0.9440082310348457,-0.2582531161199366,0.685755114914909
0.0015,9.26934323841526,-0.9503092702955006,-0.3592779965315813,0.5910312737639193
0.0016,9.223015122145849,-0.9556723298101223,-0.4599483217072127,0.4957240081029096
0.0017,9.167585043317978,-0.9600921432268439,-0.5601647732785402,0.3999273699483037
0.0018,9.103107692140487,-0.9635644516494959,-0.6598284371203356,0.3037360145291603
0.0019,9.029646623465084,-0.9660860068467723,-0.7588408807194646,0.2072451261273076
0.002,8.94727445437173,-0.9676538719074262,-0.8571045106222552,0.110549361285171
0.0021,8.856072310581009,-0.9682669006828089,-0.9545221868241063,0.01374471385870256
0.0022,8.756130275781604,-0.9679242458712428,-1.050997848023713,-0.08307360215247039
0.0023,8.647546856127793,-0.9666267323212949,-1.146436159823198,-0.1798094275019029
0.0024,8.530429308107511,-0.9643751314119562,-1.240743033893395,-0.2763679024814387
0.0025,8.404893210288432,-0.9611720422839841,-1.333825398422956,-0.3726533561389719
0.0026,8.271062459444245,-0.9570203251499936,-1.425591400157359,-0.468571075007365
0.0027,8.129069185913483,-0.9519243226094708,-1.515950532676965,-0.5640262100674941
0.0028,7.979053418277556,-0.9458885794346826,-1.60481352079066,-0.6589249413559769
0.0029,7.821163237266688,-0.9389192291141896,-1.692092700736923,-0.7531734716227337
0.003,7.655554489939359,-0.9310232015626893,-1.777701967014629,-0.8466787654519395
0.0031,7.482390643068776,-0.9222084873641982,-1.86155686454747,-0.939348377183272
0.0032,7.301842476189679,-0.9124834484582485,-1.943574526399714,-1.031091077941465
0.0033,7.114088223325554,-0.9018578957136174,-2.023674065821842,-1.121816170108225
0.0034,6.919313240231014,-0.8903424329370209,-2.101776499213863,-1.211434066276842
0.0035,6.7177096827158,-0.8779483144962152,-2.177804685320331,-1.299856370824116
0.0036,6.509476498411745,-0.864687776309597,-2.251683582761018,-1.386995806451421
0.0037,6.294819240124802,-0.8505739864973558,-2.323340333776997,-1.472766347279641
0.0038,6.073949886145424,-0.8356211393131454,-2.392704359298646,-1.5570832199855
0.0039,5.847086263580389,-0.8198436815172023,-2.459707061127476,-1.639863379610274
0.004,5.614452252384604,-0.8032570984733034,-2.524282308635129,-1.721025210161826
0.0041,5.376277647757219,-0.785878105618943,-2.586366587364928,-1.800488481745985
0.0042,5.132797514025631,-0.767723823819312,-2.645898642377086,-1.878174818557774
0.0043,4.884251746972144,-0.7488115870922443,-2.70281933300672,-1.954007745914476
0.0044,4.630885704078491,-0.7291601242306265,-2.757072558221246,-2.027912433990619
0.0045,4.372949961205721,-0.7087895106199542,-2.808605310803412,-2.099815800183458
0.0046,4.110698670784966,-0.6877194081980673,-2.857366335141925,-2.169646926943858
0.0047,3.844389894078155,-0.6659698168784356,-2.903306760893012,-2.237336944014577
0.0048,3.574287001074765,-0.6435628552859156,-2.946381805781632,-2.302818950495717
0.0049,3.300656790210625,-0.6205209265097311,-2.986549199429345,-2.366028272919614
0.005,3.023769044085445,-0.5968664737747806,-3.023769044085444,-2.426902570310664
0.0051,2.743897226110922,-0.5726230242133044,-3.058004816892207,-2.485381792678902
0.0052,2.461317871002999,-0.547814843197767,-3.089223066296133,-2.541408223098366
0.0053,2.176309937990226,-0.5224664596484145,-3.117393071175372,-2.594926611526957
0.0054,1.88915414950203,-0.4966023655686245,-3.142486485145074,-2.64588411957645
0.0055,1.600133802695556,-0.4702479793344252,-3.164478453097864,-2.694230473763439
0.0056,1.309534366942972,-0.4434295279696845,-3.18334751280022,-2.739917984830536
0.0057,1.017642518840922,-0.4161733710132594,-3.199074932806347,-2.782901561793088
0.0058,0.7247464092202426,-0.3885064937922422,-3.211645280868791,-2.823138787076549
0.0059,0.4311350707941703,-0.3604561917670983,-3.221046131186466,-2.860589939419368
0.006,0.1370983292041021,-0.332050216651429,-3.227268272953578,-2.895218056302149
0.0061,-0.1570735995331152,-0.3033166293270289,-3.2303056029198,-2.926988973592771
0.0062,-0.4510903884094982,-0.274283788609099,-3.230155138437282,-2.955871349828183
0.0063,-0.7446619051944094,-0.244980364702172,-3.226817001153399,-2.981836636451227
0.0064,-1.037498486070161,-0.2154352375956718,-3.220294429580567,-3.004859191984895
0.0065,-1.329311238344314,-0.1856774945406787,-3.210593759051153,-3.024916264510474
0.0066,-1.619812153818843,-0.1557365028320588,-3.197724587198311,-3.041988084366252
0.0067,-1.90871450077973,-0.1256417953397824,-3.181699656723983,-3.056057861384201
0.0068,-2.195733189033573,-0.09542297099746699,-3.162534760756396,-3.067111789758929
0.0069,-2.480584978629695,-0.06510984508988349,-3.140248799891613,-3.075138954801729
0.007,-2.762988816407806,-0.03473241378535175,-3.114863706516924,-3.080131292731572
0.0071,-3.042665920067113,-0.004320603665683542,-3.086404616462653,-3.08208401279697
0.0072,-3.319340294931569,0.02609553721759461,-3.054899602555328,-3.080995139772923
0.0073,-3.592738922913855,0.05648594273402807,-3.020379730322666,-3.076865673056694
0.0074,-3.862591936692496,0.08682061004468222,-2.982879122594391,-3.069699732639073
0.0075,-4.128633038318332,0.1170695693785184,-2.942434773547142,-3.059504342925661
0.0076,-4.39059968495642,0.1472029661312115,-2.899086589257696,-3.046289555388908
0.0077,-4.648233342086098,0.1771911120296297,-2.852877354218498,-3.030068466248128
0.0078,-4.901279747787691,0.2070043204798391,-2.803852679970203,-3.010857000450042
0.0079,-5.14948918531015,0.2366132183812804,-2.752060938446753,-2.988674156828034
0.008,-5.392616721880852,0.2659886945558347,-2.69755322186862,-2.963541916424455
0.0081,-5.630422386927089,0.2951015790715439,-2.640383355818528,-2.935484934890072
0.0082,-5.862671517667303,0.3239232605140772,-2.58060773735285,-2.904530997866927
0.0083,-6.089134924877056,0.3524253592347426,-2.518285345162381,-2.870710704397124
0.0084,-6.309589082640601,0.3805795908261347,-2.453477717798037,-2.834057308624172
0.0085,-6.523816452126061,0.4083582691025418,-2.386248789757619,-2.794607058860161
0.0086,-6.73160562502882,0.435734008878284,-2.316664899631377,-2.752398908509661
0.0087,-6.932751499650275,0.4626796662067214,-2.244794757189538,-2.70747442339626
0.0088,-7.127055601190351,0.4891687410658125,-2.170709257692163,-2.659877998757976
0.0089,-7.314326179015467,0.5151751014424466,-2.094481510526787,-2.609656611969234
0.009,-7.494378374521604,0.5406729680698077,-2.01618678842993,-2.556859756499738
0.0091,-7.667034544945349,0.565637290643616,-1.935902311824081,-2.501539602467697
0.0092,-7.832124292339588,0.5900434177093499,-1.853707318946725,-2.443750736656075
0.0093,-7.989484650148855,0.6138671666813802,-1.76968296923862,-2.38355013592
0.0094,-8.138960382218119,0.6370851589130222,-1.683912125068767,-2.320997283981789
0.0095,-8.280403946312603,0.6596744257796203,-1.596479459638774,-2.256153885418394
0.0096,-8.413675726578877,0.6816126154266313,-1.507471286565902,-2.189083901992534
0.0097,-8.538644266719508,0.7028782105155855,-1.416975379311292,-2.119853589826878
0.0098,-8.65518618049343,0.7234501185946094,-1.325081103789286,-2.048531222383895
0.0099,-8.763186454222961,0.7433080337198583,-1.231879149434356,-1.975187183154214
0.01,-8.862538575516393,0.762432481922042,-1.137461424483607,-1.899893906405649
0.0101,-8.953144398689323,0.7808044262888629,-1.041921204967991,-1.822725631256854
0.0102,-9.034914546821469,0.7984058008229578,-0.9453527374612474,-1.743758538284205
0.0103,-9.107768391038217,0.8152193439031414,-0.8478512549925838,-1.663070598895725
0.0104,-9.171633895724256,0.8312282465323335,-0.7495131174205234,-1.580741363952857
0.0105,-9.226448119604122,0.8464168438550093,-0.6504352863472551,-1.496852130202264
0.0106,-9.272157015237489,0.8607702186951349,-0.5507154920493971,-1.411485710744532
0.0107,-9.308715336302471,0.874274001623599,-0.4504522830850011,-1.3247262847086
0.0108,-9.33608710103643,0.8869150093674398,-0.3497445102498808,-1.236659519617321
0.0109,-9.354245328771496,0.8986808133100308,-0.2486915279979343,-1.147372341307965
0.011,-9.363171971170631,0.9095596207401959,-0.147393191780905,-1.056952812521101
0.0111,-9.362858324163398,0.9195408422248661,-0.04594936537885452,-0.9654902076037206
0.0112,-9.353304706674741,0.9286146408375568,0.05553984779222887,-0.873074793045328
0.0113,-9.334520436806708,0.9367719149970718,0.1569741799668964,-0.7797977350301754
0.0114,-9.306524163739306,0.9440047593182461,0.2582536390791113,-0.6857511202391349
0.0115,-9.269343495864639,0.9503060104997272,0.3592782539809605,-0.5910277565187667
0.0116,-9.223015044378501,0.955669346941255,0.4599482439398663,-0.4957211030013887
0.0117,-9.16758464405515,0.9600896157278421,0.560164374015713,-0.3999252417121292
0.0118,-9.103106939838657,0.9635623856515702,0.6598276848185094,-0.3037347008330608
0.0119,-9.029645521549234,0.966084178920543,0.758839778803619,-0.2072444001169241
0.012,-8.94727300012768,0.9676526388688819,0.8571030563782074,-0.1105495824906745
0.0121,-8.856070563702062,0.9682661004576016,0.9545204399451617,-0.01374566051243993
0.0122,-8.75612822778006,0.9679239684752724,1.05099580002217,0.08307183154689733
0.0123,-8.647544731853937,0.9666267000922577,1.146434035549344,0.1798073354570864
0.0124,-8.53042707793653,0.9643754069335881,1.240740803722414,0.2763653967888255
0.0125,-8.404890920463048,0.9611723886924806,1.333823108597574,0.3726507199050937
0.0126,-8.271060236846989,0.9570208978594522,1.425589177560106,0.4685682797006535
0.0127,-8.129066916172452,0.951924842436485,1.515948262935936,0.564023420499451
0.0128,-7.979051206159165,0.945889369673735,1.60481130867227,0.6589219389985347
0.0129,-7.821161210809057,0.9389204908306733,1.692090674279292,0.753170183448619
0.013,-7.655552579250692,0.9310249206624565,1.777700056325959,0.8466751356635028
0.0131,-7.482388868086553,0.9222105654063694,1.861555089565251,0.9393445241588819
0.0132,-7.301841001705641,0.912486153888129,1.943573051915677,1.031086898027548
0.0133,-7.114087013734266,0.9018611513512118,2.023672856230555,1.121811704879343
0.0134,-6.919312316084572,0.8903461509384534,2.101775575067419,1.211429424128965
0.0135,-6.717709132193059,0.8779525207661276,2.17780413479759,1.299851614031462
0.0136,-6.509476306103288,0.8646923950718481,2.251683390452566,1.386990995380718
0.0137,-6.294819457234711,0.8505789578248559,2.323340550886908,1.472761593062052
0.0138,-6.073950397926331,0.8356261157668288,2.392704871079553,1.557078755312724
0.0139,-5.847087023744407,0.8198485656737402,2.459707821291494,1.639859255617754
0.014,-5.614453334244415,0.8032619633729825,2.524283390494939,1.721021427121957
0.0141,-5.376278847106109,0.7858826324828914,2.586367786713822,1.80048515423093
0.0142,-5.132798581010393,0.7677277012668873,2.645899709361848,1.878172008094961
0.0143,-4.884252925013378,0.7488151569597257,2.702820511047954,1.954005354088229
0.0144,-4.630887062140976,0.7291635985646345,2.75707391628373,2.027910317719095
0.0145,-4.372951053003374,0.7087924308963167,2.808606402601063,2.099813971704747
0.0146,-4.110699540073972,0.6877218120854809,2.857367204430934,2.169645392345454
0.0147,-3.844391193680405,0.6659724567607488,2.903308060495265,2.237335603734516
0.0148,-3.574288900455753,0.6435658684351999,2.946383705162621,2.302817836727421
0.0149,-3.300659281320709,0.6205241910527244,2.986551690539426,2.366027499486702
0.015,-3.023772235100408,0.5968700966189564,3.023772235100406,2.42690213848145
0.0151,-2.743901105368554,0.5726269696151753,3.058008696149842,2.485381726534667
0.0152,-2.461322128545494,0.5478187499282563,3.089227323838632,2.541408573910375
0.0153,-2.176314058729107,0.5224698760557969,3.117397191914252,2.594927315858455
0.0154,-1.889158248732077,0.4966053931410257,3.142490584375119,2.645885191234093
0.0155,-1.600138104726985,0.4702508316528529,3.164482755129292,2.694231923476439
0.0156,-1.309538763702821,0.4434321770255969,3.183351909560073,2.739919732534476
0.0157,-1.01764708872521,0.4161759116730828,3.199079502690639,2.782903591017556
0.0158,-0.724751140667704,0.388508934953907,3.211650012316253,2.823141077362346
0.0159,-0.4311399092475773,0.3604585438517383,3.221050969639869,2.860592425788131
0.016,-0.137103220060974,0.3320524224765271,3.227273163810446,2.895220741333919
0.0161,0.1570687665427584,0.3033186069299272,3.230310435910152,2.926991828980225
0.0162,0.4510857739514803,0.2742854563109569,3.230159752895294,2.955874296584337
0.0163,0.7446575877489859,0.2449816108821445,3.22682131859883,2.981839707716685
0.0164,1.03749452060801,0.2154360031078233,3.220298395042724,3.004862391934901
0.0165,1.32930758810924,0.1856777926433324,3.210597409286235,3.024919616642903
0.0166,1.619808763732358,0.1557363227012831,3.1977279772848,3.041991654583517
0.0167,1.908711399889013,0.1256411757781075,3.181702757614703,3.056061581836595
0.0168,2.195730374167877,0.09542204044577485,3.162537575622098,3.067115535176323
0.0169,2.480582404651304,0.06510870439431482,3.14025137387001,3.075142669475695
0.017,2.762986421423014,0.034731150177433,3.114866101501723,3.08013495132429
0.0171,3.042663702182312,0.004319315735650253,3.086406834347457,3.082087518611807
0.0172,3.319338226950427,-0.02609681772910433,3.054901670536473,3.080998488265577
0.0173,3.592736979437007,-0.05648714997765891,3.020381673799513,3.076868823777172
0.0174,3.862590132134359,-0.08682174781032748,2.982880927152533,3.069702674962861
0.0175,4.128631368562522,-0.1170706999540685,2.942436443302958,3.059507143257026
0.0176,4.390598149109255,-0.1472040647933301,2.899088125104863,3.046292189898193
0.0177,4.648231939275416,-0.1771921763241524,2.852878757029181,3.030070933353334
0.0178,4.901278485301024,-0.2070054527721794,2.80385394245687,3.010859395229049
0.0179,5.149488058172243,-0.2366143847809528,2.752062065584666,2.988676450365619
0.018,5.392615711729199,-0.2659898362336368,2.697554232020273,2.96354406825391
0.0181,5.630421506477568,-0.2951028090090189,2.640384236268052,2.935487045277071
0.0182,5.86267074611302,-0.3239244979460065,2.580608508907133,2.90453300685314
0.0183,6.089134246984504,-0.352426554041787,2.518286023054934,2.870712577096721
0.0184,6.309588506886962,-0.3805808103986252,2.453478293551678,2.834059103950303
0.0185,6.523815953034976,-0.408359433941873,2.386249288848703,2.794608722790576
0.0186,6.731605197886706,-0.4357351121954327,2.31666532677349,2.752400438968923
0.0187,6.932751152076033,-0.4626807483028776,2.244795104763776,2.707475853066654
0.0188,7.12705530749396,-0.4891697427550272,2.170709551388555,2.659879294143582
0.0189,7.314325947582606,-0.5151760589404364,2.094481741959651,2.609657800900087
0.019,7.494378206271219,-0.5406738980603643,2.016186956680316,2.55686085474068
0.0191,7.667034414578818,-0.5656381468639791,1.935902442190614,2.501540589054593
0.0192,7.832124225342564,-0.5900442694992813,1.853707385943748,2.443751655443029
0.0193,7.989484628021097,-0.6138679871925277,1.769682991366377,2.383550978558905
0.0194,8.138960381896025,-0.6370859078304925,1.683912125390862,2.320998033221354
0.0195,8.280404005716267,-0.659675185476388,1.596479400235109,2.256154585711498
0.0196,8.413675817776802,-0.681613340058024,1.507471195367977,2.189084535426001
0.0197,8.538644361614631,-0.7028788508147059,1.41697528441617,2.119854135230876
0.0198,8.655186332976019,-0.7234507768894116,1.325080951306697,2.048531728196109
0.0199,8.763186624666865,-0.7433086444145314,1.231878978990451,1.975187623404983
0.02,8.862538730966655,-0.7624329935388685,1.137461269033345,1.899894262572213
0.0201,8.953144612649297,-0.7808049672131177,1.04192099100802,1.822725958221137
0.0202,9.03491476624041,-0.7984062887015639,0.9453525180423039,1.743758806743868
0.0203,9.107768581186519,-0.8152197297351016,0.8478510648442796,1.663070794579381
0.0204,9.171634145988456,-0.8312286767611692,0.7495128671563211,1.58074154391749
0.0205,9.226448364542033,-0.8464172226694786,0.6504350414093434,1.496852264078822
0.0206,9.27215723539042,-0.8607705210685193,0.5507152718964665,1.411485792964986
0.0207,9.308715604504354,-0.8742743413103273,0.4504520148831173,1.324726356193445
0.0208,9.336087354105326,-0.8869152982119231,0.3497442571809852,1.236659555392908
0.0209,9.354245568896754,-0.8986810558908149,0.2486912878726741,1.147372343763489
0.021,9.363172243582284,-0.9095598847078659,0.1473929193692509,1.056952804077117
0.0211,9.362858571846044,-0.919541051872709,0.04594911769621035,0.9654901695689193
0.0212,9.353304960499145,-0.9286148379113685,-0.05554010161663392,0.8730747362947345
0.0213,9.334520702391032,-0.9367721102009957,-0.1569744455512208,0.779797664649775
0.0214,9.306524394916188,-0.9440048954532303,-0.2582538702559969,0.6857510251972334
0.0215,9.269343752667583,-0.9503061641179019,-0.359278510783902,0.5910276533339999
0.0216,9.223015294224378,-0.9556694803861694,-0.4599484937857454,0.4957209866004239
0.0217,9.167584849848861,-0.9600896864001469,-0.560164579809431,0.3999251065907158
0.0218,9.103107179206237,-0.9635624874307832,-0.6598279241860858,0.3037345632446974
0.0219,9.029645749193481,-0.9660842611031075,-0.7588400064478673,0.2072442546552403
0.022,8.947273174272773,-0.967652655158582,-0.8571032305232968,0.1105494246352852
0.0221,8.856070781404338,-0.968266161842167,-0.9545206576474365,0.01374550419473037
0.0222,8.756128429305843,-0.9679240102443039,-1.050996001547958,-0.08307199130365389
0.0223,8.64754487059086,-0.9666266723839374,-1.146434174286265,-0.1798075019023272
0.0224,8.530427271931689,-0.964375437380536,-1.240740997717579,-0.2763655603370435
0.0225,8.4048910939064,-0.9611723982654992,-1.333823282040923,-0.3726508837754236
0.0226,8.271060348783454,-0.9570208447648709,-1.42558928949657,-0.4685684447316994
0.0227,8.129067085770531,-0.951924848575598,-1.515948432534014,-0.5640235839584158
0.0228,7.979051350703726,-0.9458893531143691,-1.604811453216829,-0.6589221001024601
0.0229,7.821161312399965,-0.9389204341693536,-1.692090775870207,-0.7531703417008531
0.023,7.655552724506231,-0.9310249079202505,-1.777700201581498,-0.8466752936612471
0.0231,7.482388983651735,-0.9222105282912113,-1.861555205130432,-0.9393446768392205
0.0232,7.301841097338901,-0.9124861008318483,-1.943573147548936,-1.031087046717088
0.0233,7.114087135306001,-0.9018611249455086,-2.023672977802288,-1.12181185285678
0.0234,6.919312403306526,-0.8903460987634626,-2.101775662289372,-1.211429563525909
0.0235,6.717709226691615,-0.8779524772997989,-2.177804229296145,-1.299851751996346
0.0236,6.509476405255919,-0.8646923596152791,-2.251683489605204,-1.386991129989925
0.0237,6.294819517447495,-0.8505788954219693,-2.323340611099699,-1.47276171567773
0.0238,6.073950483826875,-0.8356260761870995,-2.392704956980105,-1.557078880793005
0.0239,5.847087102184,-0.8198485246565725,-2.459707899731093,-1.639859375074521
0.024,5.614453369278152,-0.8032618946381509,-2.524283425528684,-1.721021530890533
0.0241,5.376278916213296,-0.7858825908522857,-2.586367855821007,-1.800485264968721
0.0242,5.132798640615174,-0.7677276572197251,-2.645899768966637,-1.878172111746912
0.0243,4.884252936965174,-0.7488150852054192,-2.702820522999758,-1.954005437794339
0.0244,4.630887116429268,-0.7291635566774044,-2.757073970572029,-2.027910413894624
0.0245,4.372951095661646,-0.7087923858610305,-2.808606445259343,-2.099814059398313
0.0246,4.110699531223068,-0.6877217404745819,-2.857367195580029,-2.169645455105448
0.0247,3.844391235009602,-0.6659724159737412,-2.90330810182447,-2.237335685850729
0.0248,3.57428892805616,-0.6435658242074411,-2.946383732763026,-2.302817908555585
