"time","voltageSource.v","resistor.v","inductor.v","capacitor.v","der(capacitor.v)","inductor.i","der(voltageSource.i)"
0,10,0.002469228271926305,-0.004936019513227308,10.0024667912413,49.38456543852609,0.0002469228271926305,4.936019513227308
0.0001,9.995065603657316,-0.00246706536636365,-0.004936201951084129,10.00246887097476,-49.34130732727299,-0.000246706536636365,4.936201951084129
0.0002,9.980267284282716,-0.007401115647743367,-0.004933089678486269,9.992601489608946,-148.0223129548673,-0.0007401115647743367,4.933089678486269
0.0003,9.955619646030801,-0.01232895809757655,-0.004925371482327634,9.972873975610705,-246.5791619515309,-0.001232895809757655,4.925371482327634
0.0004,9.921147013144779,-0.01724550609092432,-0.004911946144073198,9.943304465379777,-344.9101218184864,-0.001724550609092432,4.911946144073198
0.0005,9.876883405951379,-0.0221452196216155,-0.004892873136830289,9.903921498709824,-442.9043924323099,-0.00221452196216155,4.892873136830289
0.0006,9.822872507286887,-0.02702185070679894,-0.004863441118532208,9.854757799112217,-540.4370141359788,-0.002702185070679894,4.863441118532208
0.0007,9.759167619387474,-0.03186961508967581,-0.004829705920007754,9.795866940397158,-637.3923017935161,-0.003186961508967581,4.829705920007754
0.0008,9.685831611286311,-0.03668449029290231,-0.004795581202188259,9.727311682781401,-733.6898058580462,-0.003668449029290231,4.795581202188259
0.0009,9.60293685676943,-0.04146355807018684,-0.004759965545209965,9.649160380384828,-829.2711614037366,-0.004146355807018684,4.759965545209965
0.001,9.510565162951535,-0.04620396808590545,-0.004719632383705985,9.561488763421146,-924.0793617181089,-0.004620396808590545,4.719632383705985
0.0011,9.408807689542254,-0.05090017660578135,-0.004671458493190173,9.464379324641225,-1018.003532115627,-0.005090017660578135,4.671458493190173
0.0012,9.297764858882514,-0.05554523675189092,-0.004616131581135718,9.357926227215541,-1110.904735037818,-0.005554523675189093,4.616131581135718
0.0013,9.177546256839811,-0.06013379055825808,-0.004557531942463555,9.242237579340532,-1202.675811165161,-0.006013379055825808,4.557531942463555
0.0014,9.048270524660195,-0.06466173683327295,-0.004497937644003969,9.117430199137472,-1293.234736665459,-0.006466173683327294,4.497937644003969
0.0015,8.910065241883679,-0.06912761797565498,-0.004435224999836507,8.98362808485917,-1382.552359513099,-0.006912761797565498,4.435224999836507
0.0016,8.763066800438637,-0.07352791830516629,-0.004366587488984663,8.840961306232787,-1470.558366103326,-0.007352791830516629,4.366587488984663
0.0017,8.607420270039437,-0.07785614709000144,-0.004289617361193265,8.689566034490632,-1557.122941800028,-0.007785614709000143,4.289617361193265
0.0018,8.443279255020151,-0.0821052214156032,-0.004206780805995791,8.52959125724175,-1642.104428312064,-0.00821052214156032,4.206780805995791
0.0019,8.270805742745619,-0.08627038110206875,-0.004123134462577838,8.361199258310265,-1725.407622041375,-0.008627038110206875,4.123134462577838
0.002,8.090169943749475,-0.09035046746540257,-0.004040725005278745,8.184561136220156,-1807.009349308051,-0.009035046746540256,4.040725005278745
0.0021,7.901550123756903,-0.09434580114075369,-0.003954160105032578,7.999850085002689,-1886.916022815074,-0.009434580114075369,3.954160105032578
0.0022,7.705132427757891,-0.09825205918469254,-0.003856747698653962,7.807241234641237,-1965.041183693851,-0.009825205918469254,3.856747698653962
0.0023,7.501110696304596,-0.1020586284065349,-0.003749323913229574,7.606918648624361,-2041.172568130697,-0.01020586284065349,3.749323913229574
0.0024,7.289686274214116,-0.1057569579286907,-0.003642603926354404,7.399085836069161,-2115.139158573813,-0.01057569579286907,3.642603926354404
0.0025,7.071067811865476,-0.1093486061130716,-0.003540392057761466,7.183956810036308,-2186.972122261431,-0.01093486061130716,3.540392057761466
0.0026,6.845471059286886,-0.1128369518874778,-0.003441302883092412,6.961749314057457,-2256.739037749556,-0.01128369518874778,3.441302883092412
0.0027,6.613118653236518,-0.1162208898558949,-0.003333502651618581,6.732673045744032,-2324.417797117897,-0.01162208898558949,3.333502651618581
0.0028,6.374239897486897,-0.1194934939150435,-0.003210598581983248,6.496943989983923,-2389.869878300871,-0.01194934939150435,3.210598581983248
0.0029,6.129070536529766,-0.122642196661714,-0.003079921517593398,6.254792654709074,-2452.843933234279,-0.0122642196661714,3.079921517593398
0.003,5.87785252292473,-0.1256607742113373,-0.002954808953914423,6.006468106089982,-2513.215484226746,-0.01256607742113373,2.954808953914423
0.0031,5.620833778521305,-0.1285554483873606,-0.00283931659735881,5.752228543506025,-2571.108967747212,-0.01285554483873606,2.83931659735881
0.0032,5.358267949789965,-0.1313320341899761,-0.002724335375233089,5.492324319355174,-2626.640683799521,-0.01313320341899761,2.724335375233089
0.0033,5.090414157503712,-0.133988412221783,-0.002588639768617007,5.226991209494113,-2679.76824443566,-0.0133988412221783,2.588639768617007
0.0034,4.817536741017151,-0.1365056412744312,-0.002437373650091779,4.956479755941674,-2730.112825488623,-0.01365056412744312,2.437373650091779
0.0035,4.539904997395467,-0.1388742032193277,-0.002294965370809976,4.681074165985605,-2777.484064386554,-0.01388742032193277,2.294965370809976
0.0036,4.257792915650727,-0.1411017032123596,-0.002168135451937836,4.401062754315024,-2822.034064247192,-0.01411017032123596,2.168135451937836
0.0037,3.971478906347806,-0.1432036296957717,-0.002046287776584776,4.116728823820162,-2864.072593915434,-0.01432036296957717,2.046287776584776
0.0038,3.681245526846779,-0.1451774074643966,-0.0019030767761814,3.828326011087357,-2903.548149287933,-0.01451774074643966,1.9030767761814
0.0039,3.387379202452912,-0.1470025067486452,-0.001741450339714845,3.536123159541273,-2940.050134972904,-0.01470025067486452,1.741450339714845
0.004,3.090169943749475,-0.148667863492056,-0.001587797628453291,3.240425604869984,-2973.357269841119,-0.0148667863492056,1.587797628453291
0.0041,2.78991106039229,-0.1501845609901668,-0.001450037488385014,2.941545658870842,-3003.691219803336,-0.01501845609901668,1.450037488385014
0.0042,2.486898871648547,-0.1515636915206025,-0.00131148229814082,2.63977404546729,-3031.273830412048,-0.01515636915206024,1.31148229814082
0.0043,2.181432413965425,-0.1527993354362044,-0.001157265215557146,2.335389014617186,-3055.986708724087,-0.01527993354362044,1.157265215557146
0.0044,1.873813145857245,-0.1538781196483039,-0.0009967496845919577,2.028688015190141,-3077.562392966078,-0.01538781196483039,0.9967496845919577
0.0045,1.564344650402307,-0.1547984955393286,-0.0008428427126039306,1.71998598865424,-3095.969910786571,-0.01547984955393286,0.8428427126039306
0.0046,1.253332335643043,-0.1555670920977411,-0.0006949310783537221,1.409594358819138,-3111.341841954822,-0.01555670920977411,0.6949310783537221
0.0047,0.9410831331851428,-0.1561868076499607,-0.0005450099315889023,1.097814950766692,-3123.736152999214,-0.01561868076499607,0.5450099315889023
0.0048,0.6279051952931353,-0.1566541308915523,-0.0003894305320955027,0.784948756716783,-3133.082617831045,-0.01566541308915523,0.3894305320955027
0.0049,0.314107590781284,-0.1569648652886204,-0.0002316101293815542,0.4713040661992859,-3139.297305772407,-0.01569648652886204,0.2316101293815542
0.005,6.123031769111886e-16,-0.1571184413591398,-7.595302862414832e-05,0.1571943943877646,-3142.368827182796,-0.01571184413591398,0.07595302862414832
0.0051,-0.314107590781285,-0.1571173440746302,7.724198227021528e-05,-0.1570674886889251,-3142.346881492604,-0.01571173440746302,-0.07724198227021528
0.0052,-0.627905195293134,-0.1569630242118275,0.0002310948581540906,-0.4711732659394607,-3139.260484236549,-0.01569630242118274,-0.2310948581540906
0.0053,-0.9410831331851438,-0.1566542242577932,0.0003870283557643184,-0.7848159372831149,-3133.084485155864,-0.01566542242577932,-0.3870283557643184
0.0054,-1.253332335643044,-0.156189389697757,0.0005426272403985521,-1.097685573185685,-3123.78779395514,-0.0156189389697757,-0.5426272403985521
0.0055,-1.56434465040231,-0.1555696747259153,0.0006957862247689572,-1.409470761901164,-3111.393494518305,-0.01555696747259153,-0.6957862247689572
0.0056,-1.873813145857248,-0.1547975515169914,0.0008478401420202175,-1.719863434482277,-3095.951030339828,-0.01547975515169914,-0.8478401420202175
0.0057,-2.181432413965426,-0.1538734313607169,0.00100047371323253,-2.028559456317941,-3077.468627214338,-0.01538734313607169,-1.00047371323253
0.0058,-2.486898871648546,-0.1527968686269709,0.001152952353380421,-2.335254955374956,-3055.937372539419,-0.01527968686269709,-1.152952353380421
0.0059,-2.789911060392292,-0.1515685204623206,0.001303544209175556,-2.639646084139147,-3031.370409246411,-0.01515685204623206,-1.303544209175556
0.006,-3.090169943749475,-0.1501905212873142,0.001452055516592221,-2.941431477978754,-3003.810425746284,-0.01501905212873142,-1.452055516592221
0.0061,-3.387379202452914,-0.1486649017768016,0.001598342527131091,-3.240312643203243,-2973.298035536031,-0.01486649017768016,-1.598342527131091
0.0062,-3.68124552684678,-0.1469933826372137,0.001743419081905895,-3.535995563291472,-2939.867652744274,-0.01469933826372137,-1.743419081905895
0.0063,-3.971478906347807,-0.1451771863539523,0.001888115329815143,-3.82818983532367,-2903.543727079045,-0.01451771863539523,-1.888115329815143
0.0064,-4.257792915650727,-0.1432172675926321,0.002031877185809883,-4.116607525243904,-2864.345351852643,-0.01432172675926321,-2.031877185809883
0.0065,-4.539904997395471,-0.1411150510976126,0.002173155282555683,-4.400963101580414,-2822.301021952252,-0.01411150510976126,-2.173155282555683
0.0066,-4.817536741017154,-0.1388730107649781,0.002311217685250888,-4.680974947937426,-2777.460215299562,-0.01388730107649781,-2.311217685250888
0.0067,-5.090414157503713,-0.1364940843392021,0.002445747436287782,-4.956365820600799,-2729.881686784042,-0.01364940843392021,-2.445747436287782
0.0068,-5.358267949789969,-0.1339815403058411,0.002577919039200793,-5.226864328523328,-2679.630806116821,-0.01339815403058411,-2.577919039200793
0.0069,-5.620833778521307,-0.131337651537666,0.002709065069931071,-5.492205192053572,-2626.75303075332,-0.0131337651537666,-2.709065069931071
0.007,-5.877852522924734,-0.1285640695125674,0.002838937878955505,-5.752127391291123,-2571.281390251348,-0.01285640695125674,-2.838937878955505
0.0071,-6.129070536529762,-0.1256623366738494,0.002966222331189705,-6.006374422187103,-2513.246733476988,-0.01256623366738494,-2.966222331189705
0.0072,-6.374239897486897,-0.1226351039307641,0.00308869066528672,-6.25469348422142,-2452.702078615283,-0.01226351039307641,-3.08869066528672
0.0073,-6.613118653236517,-0.1194870356154221,0.003205730981854948,-6.49683734860295,-2389.740712308441,-0.0119487035615422,-3.205730981854948
0.0074,-6.845471059286887,-0.1162227839882506,0.003319167509374665,-6.732567442808011,-2324.455679765011,-0.01162227839882506,-3.319167509374665
0.0075,-7.071067811865475,-0.1128459671566306,0.003431605551518224,-6.961653450260362,-2256.919343132612,-0.01128459671566306,-3.431605551518224
0.0076,-7.289686274214117,-0.1093582165544224,0.00354493085464469,-7.183872988514339,-2187.164331088448,-0.01093582165544224,-3.54493085464469
0.0077,-7.501110696304596,-0.1057597721878052,0.003655979970916157,-7.399006904087707,-2115.195443756103,-0.01057597721878052,-3.655979970916157
0.0078,-7.705132427757894,-0.1020534590038127,0.003759750785507165,-7.606838719539589,-2041.069180076255,-0.01020534590038127,-3.759750785507165
0.0079,-7.901550123756904,-0.09824536809703904,0.003854115489234644,-7.807158871149099,-1964.907361940781,-0.009824536809703905,-3.854115489234644
0.008,-8.090169943749473,-0.09434380840475082,0.003941081738539687,-7.999767217083262,-1886.876168095016,-0.009434380840475081,-3.941081738539687
0.0081,-8.270805742745623,-0.09035523229830128,0.004028987574763221,-8.184479498022084,-1807.104645966025,-0.009035523229830127,-4.028987574763221
0.0082,-8.443279255020153,-0.08627950801206086,0.004122630319496778,-8.36112237732759,-1725.590160241217,-0.008627950801206086,-4.122630319496778
0.0083,-8.607420270039437,-0.08211419518810853,0.004217723531592554,-8.529523798382922,-1642.28390376217,-0.008211419518810853,-4.217723531592554
0.0084,-8.763066800438637,-0.077860137613685,0.004303248137025761,-8.689509910961977,-1557.2027522737,-0.0077860137613685,-4.303248137025761
0.0085,-8.910065241883681,-0.07352446008251548,0.004370458073113426,-8.840911239874279,-1470.489201650309,-0.007352446008251548,-4.370458073113426
0.0086,-9.048270524660197,-0.06912172552217792,0.004427843334985582,-8.983576642473004,-1382.434510443558,-0.006912172552217793,-4.427843334985582
0.0087,-9.177546256839811,-0.06465970473907121,0.004485566370794558,-9.117372118471534,-1293.194094781424,-0.00646597047390712,-4.485566370794558
0.0088,-9.297764858882514,-0.06013852185844991,0.004549388285477463,-9.242175725309542,-1202.770437168998,-0.006013852185844991,-4.549388285477463
0.0089,-9.408807689542254,-0.05555559054047255,0.004619625809045402,-9.357871724810826,-1111.111810809451,-0.005555559054047255,-4.619625809045402
0.009,-9.510565162951536,-0.05090846295419588,0.004683894835729063,-9.46434059483307,-1018.169259083917,-0.005090846295419588,-4.683894835729063
0.0091,-9.60293685676943,-0.04620455350423393,0.004731819545229499,-9.561464122810426,-924.0910700846786,-0.004620455350423393,-4.731819545229499
0.0092,-9.685831611286311,-0.04145713192029643,0.00476744779979299,-9.649141927165807,-829.1426384059284,-0.004145713192029643,-4.76744779979299
0.0093,-9.759167619387474,-0.03667491357906941,0.004795987672670421,-9.727288693481075,-733.4982715813881,-0.003667491357906941,-4.795987672670421
0.0094,-9.822872507286887,-0.03186269972110518,0.004826237841818681,-9.795836045407601,-637.2539944221036,-0.003186269972110518,-4.826237841818681
0.0095,-9.876883405951379,-0.02701917261459491,0.004859850811184785,-9.854724084147968,-540.383452291898,-0.002701917261459491,-4.859850811184785
0.0096,-9.921147013144777,-0.02214422778185075,0.004890155090686577,-9.903892940453613,-442.8845556370149,-0.002214422778185075,-4.890155090686577
0.0097,-9.955619646030801,-0.01724360255614489,0.004911990252951526,-9.943288033727608,-344.8720511228977,-0.001724360255614489,-4.911990252951526
0.0098,-9.980267284282716,-0.01232532468297258,0.004923536380147198,-9.972865495979891,-246.5064936594515,-0.001232532468297258,-4.923536380147198
0.0099,-9.995065603657316,-0.007397648785515938,0.004927775991040662,-9.992595730862842,-147.9529757103188,-0.0007397648785515938,-4.927775991040662
0.01,-10,-0.002467362858079275,0.004930038141752746,-10.00246267528367,-49.34725716158549,-0.0002467362858079275,-4.930038141752746
0.0101,-9.995065603657316,0.002464621837044452,0.004932801995428449,-10.00246302748979,49.29243674088904,0.0002464621837044452,-4.932801995428449
0.0102,-9.980267284282716,0.007396861930129386,0.004934697463806259,-9.992598843676651,147.9372386025877,0.0007396861930129386,-4.934697463806259
0.0103,-9.955619646030801,0.01232620654940098,0.004928406724072687,-9.972874259304275,246.5241309880196,0.001232620654940098,-4.928406724072687
0.0104,-9.921147013144779,0.01724507661530393,0.004911223655915009,-9.943303313415997,344.9015323060785,0.001724507661530393,-4.911223655915009
0.0105,-9.876883405951377,0.02214549141775317,0.004886380030807658,-9.903915277399937,442.9098283550633,0.002214549141775316,-4.886380030807658
0.0106,-9.822872507286887,0.02702055260417072,0.004858161655295845,-9.854751221546353,540.4110520834143,0.002702055260417072,-4.858161655295845
0.0107,-9.759167619387473,0.03186695519454028,0.004828909048690377,-9.795863483630702,637.3391038908056,0.003186695519454028,-4.828909048690377
0.0108,-9.685831611286311,0.03668244115710115,0.004798028564369616,-9.727312081007781,733.6488231420228,0.003668244115710114,-4.798028564369616
0.0109,-9.60293685676943,0.04146323079362338,0.004761942258278751,-9.649162029821332,829.2646158724676,0.004146323079362338,-4.761942258278751
0.011,-9.510565162951535,0.04620450275627296,0.004718716404234158,-9.561488382112042,924.0900551254591,0.004620450275627296,-4.718716404234158
0.0111,-9.408807689542254,0.05090001097161679,0.004669392106805503,-9.464377092620676,1018.000219432336,0.005090001097161679,-4.669392106805503
0.0112,-9.297764858882513,0.05554392038694082,0.004615815690264924,-9.357924594959718,1110.878407738816,0.005554392038694083,-4.615815690264924
0.0113,-9.177546256839811,0.06013273140430479,0.004558895235222238,-9.242237883479339,1202.654628086095,0.006013273140430478,-4.558895235222238
0.0114,-9.048270524660195,0.06466222464740681,0.004498787514117808,-9.117431536821719,1293.244492948136,0.006466222464740681,-4.498787514117808
0.0115,-8.910065241883677,0.06912874569944075,0.004434643738651545,-8.983628631321769,1382.574913988815,0.006912874569944074,-4.434643738651545
0.0116,-8.763066800438637,0.07352824877629392,0.004364634820369417,-8.840959684035299,1470.564975525878,0.007352824877629393,-4.364634820369417
0.0117,-8.607420270039439,0.07785517466457874,0.004289008501823233,-8.689564453205842,1557.103493291575,0.007785517466457874,-4.289008501823233
0.0118,-8.443279255020151,0.08210461956984358,0.004208277564979213,-8.529592152154974,1642.092391396872,0.008210461956984359,-4.208277564979213
0.0119,-8.270805742745621,0.08627181770643394,0.004124442632024383,-8.361202003084079,1725.436354128679,0.008627181770643394,-4.124442632024383
0.012,-8.090169943749473,0.09035363987872162,0.00403768543128713,-8.184561269059481,1807.072797574432,0.009035363987872162,-4.03768543128713
0.0121,-7.901550123756903,0.09434664596864278,0.003948088162627705,-7.999844857888173,1886.932919372856,0.009434664596864279,-3.948088162627705
0.0122,-7.705132427757892,0.09824767610992488,0.003854063073386982,-7.807234166941204,1964.953522198497,0.009824767610992487,-3.854063073386982
0.0123,-7.501110696304593,0.1020521517658903,0.003755150711626243,-7.60691799878211,2041.043035317806,0.01020521517658903,-3.755150711626243
0.0124,-7.289686274214116,0.1057558409505909,0.003651309143141823,-7.399093424307849,2115.116819011818,0.01057558409505909,-3.651309143141823
0.0125,-7.071067811865474,0.10935417051146,0.003544046806336354,-7.18396602918327,2187.0834102292,0.010935417051146,-3.544046806336354
0.0126,-6.845471059286886,0.1128440798334246,0.003434037581224736,-6.961749176701535,2256.881596668493,0.01128440798334246,-3.434037581224736
0.0127,-6.613118653236519,0.1162224478979023,0.003321953908178799,-6.7326630550426,2324.448957958045,0.01162224478979023,-3.321953908178799
0.0128,-6.374239897486895,0.1194869241898405,0.003206814762638288,-6.496933636439373,2389.738483796809,0.01194869241898405,-3.206814762638288
0.0129,-6.129070536529765,0.1226340211246929,0.003087850061981534,-6.254792407716439,2452.680422493858,0.01226340211246929,-3.087850061981534
0.013,-5.877852522924726,0.1256605081055294,0.002964597976429673,-6.006477629006684,2513.210162110588,0.01256605081055294,-2.964597976429673
0.0131,-5.620833778521302,0.1285623225751923,0.00283800935866374,-5.752234110455158,2571.246451503846,0.01285623225751923,-2.83800935866374
